1	79.351	79.351	79.351
2	79.018	79.019	79.0185
3	79.918	79.92	79.919
4	79.155	79.158	79.15675
5	79.669	79.671	79.67
6	79.423	79.425	79.4238333333
7	79.915	79.92	79.9174285714
8	79.851	79.856	79.85375
9	80.752	80.756	80.754
10	80.292	80.297	80.2943
11	80.384	80.391	80.3872727273
12	81.208	81.216	81.2113333333
13	86.099	86.107	86.1043076923
14	93.353	93.37	93.3634285714
15	99.87	99.883	99.8772
16	104.277	104.3	104.29175
17	112.251	112.292	112.276647059
18	116.533	116.56	116.551777778
19	120.836	120.88	120.865842105
20	125.601	125.642	125.6312
21	130.826	130.875	130.860952381
22	134.706	134.763	134.751454545
23	138.487	138.532	138.519130435
24	143.206	143.23	143.220375
